MODEL_NAME:  error_bar
Start time:  2023-10-18 10:11:12.591301
Loading data...
Data loaded.
Device:  cuda
Max Epochs:  200
Early Stopping Reference Size:  5
Epoch 001: | Loss: 1.19758
Estimated time: 0:25:40.311800
Estimated finish: 2023-10-18 10:37:02.862834
Epoch 002: | Loss: 0.68942
Epoch 003: | Loss: 0.62471
Epoch 004: | Loss: 0.56849
Epoch 005: | Loss: 0.52753
Epoch 006: | Loss: 0.51212
Epoch 007: | Loss: 0.49243
Epoch 008: | Loss: 0.47043
Epoch 009: | Loss: 0.43532
Epoch 010: | Loss: 0.40978
Epoch 011: | Loss: 0.38697
Epoch 012: | Loss: 0.36994
Epoch 013: | Loss: 0.34840
Epoch 014: | Loss: 0.33023
Epoch 015: | Loss: 0.30858
Epoch 016: | Loss: 0.29536
Epoch 017: | Loss: 0.28207
Epoch 018: | Loss: 0.28259
Epoch 019: | Loss: 0.25535
Epoch 020: | Loss: 0.24292
Epoch 021: | Loss: 0.23255
Epoch 022: | Loss: 0.22736
Epoch 023: | Loss: 0.21471
Epoch 024: | Loss: 0.20832
Epoch 025: | Loss: 0.19776
Epoch 026: | Loss: 0.18551
Epoch 027: | Loss: 0.18787
Epoch 028: | Loss: 0.19176
Epoch 029: | Loss: 0.17918
Epoch 030: | Loss: 0.15979
Epoch 031: | Loss: 0.15467
Epoch 032: | Loss: 0.15302
Epoch 033: | Loss: 0.15150
Epoch 034: | Loss: 0.14923
Epoch 035: | Loss: 0.13655
Epoch 036: | Loss: 0.14082
Epoch 037: | Loss: 0.13530
Epoch 038: | Loss: 0.12857
Epoch 039: | Loss: 0.12186
Epoch 040: | Loss: 0.12691
Epoch 041: | Loss: 0.11602
Epoch 042: | Loss: 0.10652
Epoch 043: | Loss: 0.10536
Epoch 044: | Loss: 0.11284
Epoch 045: | Loss: 0.11421
Epoch 046: | Loss: 0.10561
Epoch 047: | Loss: 0.10669
Epoch 048: | Loss: 0.10194
Epoch 049: | Loss: 0.09404
Epoch 050: | Loss: 0.11458
Epoch 051: | Loss: 0.09253
Epoch 052: | Loss: 0.09511
Epoch 053: | Loss: 0.08587
Epoch 054: | Loss: 0.09318
Epoch 055: | Loss: 0.10510
Epoch 056: | Loss: 0.10502
Epoch 057: | Loss: 0.08539
Epoch 058: | Loss: 0.08340
Epoch 059: | Loss: 0.07436
Epoch 060: | Loss: 0.07700
Epoch 061: | Loss: 0.07718
Epoch 062: | Loss: 0.08177
Epoch 063: | Loss: 0.07967
Epoch 064: | Loss: 0.07941
Epoch 065: | Loss: 0.08794
Epoch 066: | Loss: 0.07669
Epoch 067: | Loss: 0.07858
Epoch 068: | Loss: 0.06910
Epoch 069: | Loss: 0.06330
Epoch 070: | Loss: 0.05909
Epoch 071: | Loss: 0.05983
Epoch 072: | Loss: 0.06439
Epoch 073: | Loss: 0.06346
Epoch 074: | Loss: 0.06557
Epoch 075: | Loss: 0.05878
Epoch 076: | Loss: 0.05538
Epoch 077: | Loss: 0.06907
Epoch 078: | Loss: 0.05954
Epoch 079: | Loss: 0.05982
Epoch 080: | Loss: 0.05938
Epoch 081: | Loss: 0.04791
Epoch 082: | Loss: 0.06489
Epoch 083: | Loss: 0.06419
Epoch 084: | Loss: 0.06125
Epoch 085: | Loss: 0.05806
Epoch 086: | Loss: 0.04890
Epoch 087: | Loss: 0.05789
Epoch 088: | Loss: 0.05172
Epoch 089: | Loss: 0.05840
Epoch 090: | Loss: 0.05846
Epoch 091: | Loss: 0.04726
Epoch 092: | Loss: 0.04355
Epoch 093: | Loss: 0.05737
Epoch 094: | Loss: 0.06815
Epoch 095: | Loss: 0.06065
Epoch 096: | Loss: 0.05996
Epoch 097: | Loss: 0.04810
Epoch 098: | Loss: 0.05210
Epoch 099: | Loss: 0.07042
Epoch 100: | Loss: 0.04049
Epoch 101: | Loss: 0.03837
Epoch 102: | Loss: 0.04547
Epoch 103: | Loss: 0.04697
Epoch 104: | Loss: 0.05466
Epoch 105: | Loss: 0.03859
Epoch 106: | Loss: 0.04514
Epoch 107: | Loss: 0.06811
Epoch 108: | Loss: 0.05375
Epoch 109: | Loss: 0.03582
Epoch 110: | Loss: 0.03581
Epoch 111: | Loss: 0.03416
Epoch 112: | Loss: 0.06443
Epoch 113: | Loss: 0.04810
Epoch 114: | Loss: 0.04359
Epoch 115: | Loss: 0.05440
Epoch 116: | Loss: 0.03997
Epoch 117: | Loss: 0.03058
Epoch 118: | Loss: 0.03493
Epoch 119: | Loss: 0.03705
