MODEL_NAME:  optuna_processed_convbbt
Start time:  2023-10-10 17:05:53.416277
Device:  cuda
Max Epochs:  200
Early Stopping Reference Size:  5
Search Space:  {'lr': [1e-06, 1e-05, 0.0001, 0.001], 'beta1': [0.9, 0.95, 0.99, 0.999], 'beta2': [0.9, 0.95, 0.99, 0.999], 'eps': [1e-09, 1e-08, 1e-07, 1e-06], 'hidden_ch': [3, 5, 7, 8, 10, 15, 18, 20, 23, 25, 30], 'hidden_dim': [64, 128, 256, 512, 1024], 'depth': [3, 5, 6, 8], 'heads': [3, 5, 6, 8, 10], 'mlp_dim': [256, 512, 1024, 2048], 'dropout': [0.01, 0.1, 0.25, 0.5, 0.8], 'emb_dropout': [0.01, 0.1, 0.25, 0.5, 0.8]}
Epoch 000: | Loss: 1.73726
Epoch 001: | Loss: 1.56433
Epoch 002: | Loss: 1.54855
Epoch 003: | Loss: 1.54564
Epoch 004: | Loss: 1.54727
Epoch 005: | Loss: 1.54422
Epoch 006: | Loss: 1.54414
Epoch 007: | Loss: 1.54715
Epoch 008: | Loss: 1.54315
Epoch 009: | Loss: 1.54425
Epoch 010: | Loss: 1.54226
Epoch 011: | Loss: 1.54063
Epoch 012: | Loss: 1.54339
Epoch 013: | Loss: 1.53750
Epoch 014: | Loss: 1.54123
Epoch 015: | Loss: 1.53841
Epoch 016: | Loss: 1.53783
Epoch 017: | Loss: 1.53183
Epoch 018: | Loss: 1.53196
Epoch 019: | Loss: 1.53293
Epoch 020: | Loss: 1.53526
Epoch 021: | Loss: 1.53071
Epoch 022: | Loss: 1.53603
Epoch 023: | Loss: 1.53411
Epoch 024: | Loss: 1.53332
Epoch 025: | Loss: 1.53217
Epoch 026: | Loss: 1.52923
Epoch 027: | Loss: 1.53194
Epoch 028: | Loss: 1.53014
Epoch 029: | Loss: 1.53069
Epoch 030: | Loss: 1.52878
Epoch 031: | Loss: 1.52598
Epoch 032: | Loss: 1.52881
Epoch 033: | Loss: 1.52449
Epoch 034: | Loss: 1.52246
Epoch 035: | Loss: 1.52660
Epoch 036: | Loss: 1.52413
Epoch 037: | Loss: 1.52387
Epoch 038: | Loss: 1.52377
Epoch 039: | Loss: 1.52534
Epoch 040: | Loss: 1.52276
Epoch 041: | Loss: 1.52481
Epoch 042: | Loss: 1.52154
Epoch 043: | Loss: 1.52174
Epoch 044: | Loss: 1.52428
Epoch 045: | Loss: 1.52249
Epoch 046: | Loss: 1.52049
Epoch 047: | Loss: 1.52030
Epoch 048: | Loss: 1.51970
