MODEL_NAME:  convbbt-seed:752
Start time:  2023-10-25 18:01:05.756569
Loading data...
Data loaded.
Device:  cuda
Max Epochs:  200
Early Stopping Reference Size:  5
Epoch 001: | Loss: 1.14706
Estimated time: 0:26:40.927800
Estimated finish: 2023-10-25 18:27:57.046008
Epoch 002: | Loss: 0.65977
Epoch 003: | Loss: 0.58343
Epoch 004: | Loss: 0.53718
Epoch 005: | Loss: 0.49344
Epoch 006: | Loss: 0.46002
Epoch 007: | Loss: 0.44267
Epoch 008: | Loss: 0.40830
Epoch 009: | Loss: 0.39465
Epoch 010: | Loss: 0.37477
Epoch 011: | Loss: 0.34572
Epoch 012: | Loss: 0.32855
Epoch 013: | Loss: 0.31696
Epoch 014: | Loss: 0.30993
Epoch 015: | Loss: 0.29362
Epoch 016: | Loss: 0.27177
Epoch 017: | Loss: 0.28359
Epoch 018: | Loss: 0.26572
Epoch 019: | Loss: 0.26246
Epoch 020: | Loss: 0.25016
Epoch 021: | Loss: 0.25001
Epoch 022: | Loss: 0.24102
Epoch 023: | Loss: 0.23548
Epoch 024: | Loss: 0.22131
Epoch 025: | Loss: 0.21349
Epoch 026: | Loss: 0.19636
Epoch 027: | Loss: 0.19663
Epoch 028: | Loss: 0.19512
Epoch 029: | Loss: 0.19408
Epoch 030: | Loss: 0.18397
Epoch 031: | Loss: 0.19801
Epoch 032: | Loss: 0.18156
Epoch 033: | Loss: 0.17699
Epoch 034: | Loss: 0.16830
Epoch 035: | Loss: 0.16221
Epoch 036: | Loss: 0.15039
Epoch 037: | Loss: 0.15808
Epoch 038: | Loss: 0.16018
Epoch 039: | Loss: 0.15617
Epoch 040: | Loss: 0.13804
Epoch 041: | Loss: 0.14249
Epoch 042: | Loss: 0.14077
Epoch 043: | Loss: 0.13435
Epoch 044: | Loss: 0.13108
Epoch 045: | Loss: 0.12698
Epoch 046: | Loss: 0.12594
Epoch 047: | Loss: 0.13308
Epoch 048: | Loss: 0.12125
Epoch 049: | Loss: 0.11742
Epoch 050: | Loss: 0.12692
Epoch 051: | Loss: 0.10207
Epoch 052: | Loss: 0.11266
Epoch 053: | Loss: 0.10472
Epoch 054: | Loss: 0.10997
Epoch 055: | Loss: 0.10606
Epoch 056: | Loss: 0.10174
Epoch 057: | Loss: 0.09972
Epoch 058: | Loss: 0.10458
Epoch 059: | Loss: 0.09592
Epoch 060: | Loss: 0.09402
Epoch 061: | Loss: 0.10890
Epoch 062: | Loss: 0.09730
Epoch 063: | Loss: 0.08764
Epoch 064: | Loss: 0.08645
Epoch 065: | Loss: 0.09462
Epoch 066: | Loss: 0.10513
Epoch 067: | Loss: 0.10667
Epoch 068: | Loss: 0.08989
Epoch 069: | Loss: 0.08793
Epoch 070: | Loss: 0.09329
Epoch 071: | Loss: 0.07765
Epoch 072: | Loss: 0.07579
Epoch 073: | Loss: 0.07433
Epoch 074: | Loss: 0.06859
Epoch 075: | Loss: 0.06830
Epoch 076: | Loss: 0.07651
Epoch 077: | Loss: 0.06770
Epoch 078: | Loss: 0.07417
Epoch 079: | Loss: 0.07574
Epoch 080: | Loss: 0.08130
Epoch 081: | Loss: 0.07358
Epoch 082: | Loss: 0.07009
Epoch 083: | Loss: 0.06594
Epoch 084: | Loss: 0.06617
Epoch 085: | Loss: 0.05324
Epoch 086: | Loss: 0.05332
Epoch 087: | Loss: 0.07352
Epoch 088: | Loss: 0.06436
Epoch 089: | Loss: 0.05313
Epoch 090: | Loss: 0.06167
Epoch 091: | Loss: 0.05384
Epoch 092: | Loss: 0.05371
Epoch 093: | Loss: 0.05047
Epoch 094: | Loss: 0.05442
Epoch 095: | Loss: 0.05027
Epoch 096: | Loss: 0.04968
Epoch 097: | Loss: 0.06679
Epoch 098: | Loss: 0.05835
Epoch 099: | Loss: 0.05456
Epoch 100: | Loss: 0.06132
Epoch 101: | Loss: 0.04969
Epoch 102: | Loss: 0.05322
Epoch 103: | Loss: 0.04940
Epoch 104: | Loss: 0.04308
Epoch 105: | Loss: 0.05233
Epoch 106: | Loss: 0.05063
Epoch 107: | Loss: 0.04740
Epoch 108: | Loss: 0.05478
Epoch 109: | Loss: 0.04185
Epoch 110: | Loss: 0.06289
Epoch 111: | Loss: 0.04549
Epoch 112: | Loss: 0.05342
Epoch 113: | Loss: 0.04535
Epoch 114: | Loss: 0.04288
Epoch 115: | Loss: 0.05616
Epoch 116: | Loss: 0.06352
Epoch 117: | Loss: 0.05148
Epoch 118: | Loss: 0.04860
Epoch 119: | Loss: 0.03597
Epoch 120: | Loss: 0.03750
Epoch 121: | Loss: 0.03164
Epoch 122: | Loss: 0.03212
Epoch 123: | Loss: 0.04090
Epoch 124: | Loss: 0.03966
Epoch 125: | Loss: 0.04810
Epoch 126: | Loss: 0.04321
Epoch 127: | Loss: 0.03320
Epoch 128: | Loss: 0.04015
Epoch 129: | Loss: 0.04143
Epoch 130: | Loss: 0.04647
Epoch 131: | Loss: 0.06276
Epoch 132: | Loss: 0.04156
Epoch 133: | Loss: 0.02327
Epoch 134: | Loss: 0.02838
Epoch 135: | Loss: 0.03907
Epoch 136: | Loss: 0.04699
Epoch 137: | Loss: 0.05922
Epoch 138: | Loss: 0.03467
Epoch 139: | Loss: 0.03959
Epoch 140: | Loss: 0.03131
Epoch 141: | Loss: 0.02752
Epoch 142: | Loss: 0.03813
Epoch 143: | Loss: 0.04589
Epoch 144: | Loss: 0.02536
Epoch 145: | Loss: 0.03698
Epoch 146: | Loss: 0.03491
Epoch 147: | Loss: 0.03236
Epoch 148: | Loss: 0.02387
Epoch 149: | Loss: 0.02584
Epoch 150: | Loss: 0.04311
Epoch 151: | Loss: 0.03773
Epoch 152: | Loss: 0.03573
Epoch 153: | Loss: 0.02889
Epoch 154: | Loss: 0.02240
Epoch 155: | Loss: 0.02699
Epoch 156: | Loss: 0.03751
Epoch 157: | Loss: 0.02871
Epoch 158: | Loss: 0.04306
Epoch 159: | Loss: 0.04959
Epoch 160: | Loss: 0.04640
Epoch 161: | Loss: 0.04666
Epoch 162: | Loss: 0.03257
Epoch 163: | Loss: 0.02769
Epoch 164: | Loss: 0.01914
Epoch 165: | Loss: 0.02415
Epoch 166: | Loss: 0.03607
Epoch 167: | Loss: 0.02268
Epoch 168: | Loss: 0.03940
Epoch 169: | Loss: 0.02701
Epoch 170: | Loss: 0.02063
Epoch 171: | Loss: 0.04850
Epoch 172: | Loss: 0.04389
Epoch 173: | Loss: 0.02430
Epoch 174: | Loss: 0.02297
Epoch 175: | Loss: 0.02769
Epoch 176: | Loss: 0.02636
Epoch 177: | Loss: 0.03059
Epoch 178: | Loss: 0.02887
Epoch 179: | Loss: 0.05134
Epoch 180: | Loss: 0.02829
Epoch 181: | Loss: 0.03330
Epoch 182: | Loss: 0.02663
Epoch 183: | Loss: 0.02205
Epoch 184: | Loss: 0.02381
Epoch 185: | Loss: 0.02721
Epoch 186: | Loss: 0.02633
Epoch 187: | Loss: 0.01793
Epoch 188: | Loss: 0.03678
Epoch 189: | Loss: 0.02456
Epoch 190: | Loss: 0.02569
Epoch 191: | Loss: 0.01757
Epoch 192: | Loss: 0.01424
Epoch 193: | Loss: 0.02538
Epoch 194: | Loss: 0.03453
Epoch 195: | Loss: 0.03076
