,0,1,2,3,4,5,true
0,-0.35791686,-6.289483,-7.573329,-3.2731092,-0.047841113,9.462104,5
1,-3.835415,0.23256361,15.567179,5.9523344,-1.4119108,-4.3954296,2
2,-4.000293,-5.686593,-9.71681,-6.5856414,7.2056656,5.9402213,4
3,-0.47632787,16.827456,-0.9970938,-4.125641,-3.2521105,-1.8909346,1
4,-0.03363187,-1.9313959,1.9935892,14.743385,-6.3373256,-0.032644268,3
5,-6.776118,-2.123026,-7.1722317,-4.7768064,-0.81898415,13.560233,5
6,9.055669,-7.4887094,-10.635749,-6.560272,2.5033576,0.6242464,0
7,6.5069165,-8.134996,-8.266253,-6.5044823,3.5910516,0.92541754,0
8,0.100076534,17.449322,-0.7009144,-3.772094,-9.798967,3.416028,1
9,-0.3587785,-4.016528,-7.981175,-4.9917817,-4.3236895,14.011024,5
10,-4.7340336,-3.6586506,-9.965041,-1.2419583,-0.2330807,11.746006,5
11,-7.001089,-6.2132387,-6.0825405,-4.1735463,2.6199229,12.230361,5
12,-4.1870522,17.80107,-3.2148273,-7.612911,3.4171276,-4.097427,1
13,-0.35715055,4.497836,-7.979538,-10.02378,4.1259456,3.9077203,1
14,-5.0300665,18.76557,-2.5408828,-2.2551918,-1.0766402,-2.9691799,1
15,-2.0406127,-3.9965107,-6.983644,-5.4077573,-3.7906344,14.085176,5
16,-4.0018096,1.7536604,18.762945,2.2443216,0.56597984,-6.087743,2
17,-3.647456,-1.4080676,-4.461904,-6.1987586,-3.76537,14.215573,5
18,-0.32603806,19.950314,-2.1456091,-2.2010434,-6.711498,-1.0924038,1
19,-4.4387546,22.120604,-1.5895863,-5.741193,-1.3755289,-2.9691775,1
20,5.561684,-7.170189,-3.6967993,-8.197171,5.3077564,-2.4301386,4
21,-4.117268,21.744205,-1.7615304,-4.6321106,-1.4527582,-1.6960828,1
22,-3.2858086,-2.1389544,-4.6467857,-5.259631,-5.104851,14.090035,5
23,-5.5615625,11.943202,-4.7313185,-5.4554396,7.611828,-4.844414,4
24,-1.9278331,-0.84086466,-6.5190744,-7.2990403,9.232195,0.44330034,4
25,-2.3530724,-3.9968166,-9.997655,-3.090371,-2.5427687,13.969137,5
26,3.6073234,-6.3081074,-8.697659,-7.8861256,-1.9263178,12.026293,5
27,-6.3453126,12.422456,-1.4697056,-5.039099,10.052534,-8.15421,1
28,-2.9387834,-8.747957,-5.2224674,-5.395396,12.353862,-2.4296594,4
29,-1.0069788,1.9894359,-5.7479916,-4.4070497,-7.2756763,14.230643,5
30,11.332468,-7.811638,-7.5247536,-2.9042737,-1.7498258,-0.6509373,0
31,-0.6080686,20.985357,0.45448223,-5.296008,-1.6912423,-7.6941094,1
32,-0.03566464,18.05944,-4.82864,-7.6787786,-1.3156606,-2.4075553,1
33,-3.9819694,-4.1257315,-6.446699,-3.7582285,-2.728599,13.375344,5
34,-2.8047032,20.082022,-1.8154737,-7.0068674,-2.1597292,-2.5520306,1
35,2.6756947,-7.924605,-8.998666,-9.846995,2.6966176,5.2249227,4
36,-4.2148113,-3.9501767,-9.298692,-2.9227874,2.5023723,9.345407,5
37,0.5132475,-0.38315666,-10.79787,-10.847183,-2.171574,10.974893,5
38,-4.5207744,21.437246,-0.9582686,-6.5533495,-1.2907087,-2.8625169,1
39,-3.4827447,-4.924575,-7.6950502,-7.34173,-0.42454487,13.86041,5
40,4.030768,-2.2281148,-7.3230963,-4.6673346,-8.031926,10.645005,5
41,-6.2559085,15.693244,-1.0127805,-3.8203762,6.73442,-7.7620587,1
42,11.294451,-4.043229,-7.0107813,-12.86205,-0.09162973,0.6386606,0
43,9.013307,-5.7218904,-7.039315,-7.234254,5.860557,-4.958514,0
44,-0.35436708,-6.011936,-6.4055195,-6.2925997,-1.282489,11.887492,5
45,-5.487882,19.130026,-1.7689086,-3.5407035,4.264934,-5.9688225,1
46,-7.663381,14.131419,-2.5008614,-2.978635,7.9722652,-5.5129457,1
47,3.7046287,17.114431,-2.5632112,-3.8210354,-7.450767,-3.5401845,1
48,-2.6744316,17.221684,-3.308085,-4.6684785,-2.8912494,0.50359243,1
49,-6.4261403,6.68677,-6.3777804,-7.092518,-1.5541874,10.613454,5
50,-4.548154,-3.3322897,-9.085474,-3.3265743,-0.9226773,13.570384,5
51,-1.1161414,-5.015829,-7.341529,-9.155335,0.87967,13.744222,5
52,-0.8429283,10.010486,-6.6329165,-7.042816,2.1674497,1.1475655,1
53,-3.673563,-2.003468,-5.524188,-6.171791,10.856128,-0.47550774,4
54,1.3514273,4.4263105,-7.6155214,-4.989159,-6.640592,7.082562,5
55,-0.27019212,19.439127,-1.6658455,-5.2432423,-2.4864416,-3.6830206,1
56,-3.6013618,-5.6080537,-9.5710745,-5.949194,7.80729,4.4184456,5
57,-5.2635703,2.6820958,18.658413,6.180848,1.2016016,-8.076079,2
58,-7.0757327,19.188316,-2.952874,-5.1687818,-0.4223109,1.3567982,1
59,11.421594,-5.3631277,-5.3928413,-10.200204,-0.35251927,-0.5912443,0
60,2.7041898,-7.4322786,-4.691351,-5.371889,8.290377,-4.8395386,4
61,2.5187082,-4.4518776,-3.5045168,-6.0888,11.667473,-8.403087,4
62,-4.3604875,21.195871,-1.461284,-4.2505302,-0.24939178,-3.9653172,1
63,-0.20356862,-7.130232,-7.66567,-5.8376613,-1.0075082,12.433941,5
64,-0.4373579,2.5827854,-2.0274417,-5.4907312,6.151018,-4.5290885,4
65,-4.525952,18.346987,-1.5528759,-4.3335357,2.522862,-4.707339,1
66,-3.096368,-2.7699049,-6.4271255,-2.411042,-5.1565185,15.136987,5
67,-8.101455,4.5305243,-6.325413,-7.993499,0.51502186,11.141295,5
68,0.4323478,-8.587365,-3.698746,-1.7751697,-2.520858,12.662796,5
69,0.71220046,-2.3463748,-4.9835353,-5.6166267,-6.609816,12.738199,5
