MODEL_NAME:  convbbt-layer:9
Start time:  2023-11-13 15:02:52.314779
Loading data...
Data loaded.
Device:  cuda
Max Epochs:  200
Early Stopping Reference Size:  5
Epoch 001: | Loss: 1.27425
Estimated time: 0:38:48.306600
Estimated finish: 2023-11-13 15:41:54.565603
Epoch 002: | Loss: 0.69255
Epoch 003: | Loss: 0.62040
Epoch 004: | Loss: 0.57730
Epoch 005: | Loss: 0.54684
Epoch 006: | Loss: 0.52006
Epoch 007: | Loss: 0.48243
Epoch 008: | Loss: 0.44638
Epoch 009: | Loss: 0.40422
Epoch 010: | Loss: 0.38078
Epoch 011: | Loss: 0.36182
Epoch 012: | Loss: 0.32745
Epoch 013: | Loss: 0.31099
Epoch 014: | Loss: 0.27873
Epoch 015: | Loss: 0.27133
Epoch 016: | Loss: 0.24806
Epoch 017: | Loss: 0.25046
Epoch 018: | Loss: 0.23256
Epoch 019: | Loss: 0.22235
Epoch 020: | Loss: 0.21195
Epoch 021: | Loss: 0.20733
Epoch 022: | Loss: 0.19743
Epoch 023: | Loss: 0.19825
Epoch 024: | Loss: 0.18529
Epoch 025: | Loss: 0.17510
Epoch 026: | Loss: 0.16756
Epoch 027: | Loss: 0.17887
Epoch 028: | Loss: 0.15673
Epoch 029: | Loss: 0.16487
Epoch 030: | Loss: 0.15051
Epoch 031: | Loss: 0.14604
Epoch 032: | Loss: 0.13302
Epoch 033: | Loss: 0.13955
Epoch 034: | Loss: 0.13686
Epoch 035: | Loss: 0.13843
Epoch 036: | Loss: 0.13847
Epoch 037: | Loss: 0.13321
Epoch 038: | Loss: 0.12577
Epoch 039: | Loss: 0.12814
Epoch 040: | Loss: 0.12723
Epoch 041: | Loss: 0.11637
Epoch 042: | Loss: 0.13252
Epoch 043: | Loss: 0.11694
Epoch 044: | Loss: 0.12592
Epoch 045: | Loss: 0.11260
Epoch 046: | Loss: 0.11910
Epoch 047: | Loss: 0.11063
Epoch 048: | Loss: 0.10470
Epoch 049: | Loss: 0.11413
Epoch 050: | Loss: 0.11212
Epoch 051: | Loss: 0.09760
Epoch 052: | Loss: 0.10340
Epoch 053: | Loss: 0.09828
Epoch 054: | Loss: 0.09899
Epoch 055: | Loss: 0.10739
Epoch 056: | Loss: 0.10316
Epoch 057: | Loss: 0.10927
Epoch 058: | Loss: 0.10464
Epoch 059: | Loss: 0.11629
Epoch 060: | Loss: 0.11102
Epoch 061: | Loss: 0.10911
Epoch 062: | Loss: 0.09926
Epoch 063: | Loss: 0.09756
Epoch 064: | Loss: 0.09768
Epoch 065: | Loss: 0.10884
Epoch 066: | Loss: 0.11129
Epoch 067: | Loss: 0.09704
Epoch 068: | Loss: 0.12914
Epoch 069: | Loss: 0.09916
Epoch 070: | Loss: 0.10270
Epoch 071: | Loss: 0.09627
Epoch 072: | Loss: 0.09904
Epoch 073: | Loss: 0.09949
Epoch 074: | Loss: 0.10396
