MODEL_NAME:  optuna_convbbt
Start time:  2023-09-04 10:55:23.706656
Device:  cuda
Max Epochs:  200
Early Stopping Reference Size:  5
Search Space:  {'lr': [1e-06, 1e-05, 0.0001, 0.001], 'beta1': [0.9, 0.95, 0.99, 0.999], 'beta2': [0.9, 0.95, 0.99, 0.999], 'eps': [1e-09, 1e-08, 1e-07, 1e-06], 'T_max': [50, 100, 150, 200], 'eta_min': [0, 1e-08, 1e-07, 1e-06, 1e-05], 'hidden_ch': [3, 5, 7, 8, 10, 15], 'depth': [3, 5, 6, 8], 'heads': [3, 5, 6, 8, 10], 'hidden_dim': [64, 128, 256, 512, 1024], 'mlp_dim': [256, 512, 1024, 2048], 'dropout': [0.01, 0.1, 0.25, 0.5, 0.8], 'emb_dropout': [0.01, 0.1, 0.25, 0.5, 0.8]}
Epoch 000: | Loss: 1.94637
Epoch 001: | Loss: 1.91979
Epoch 002: | Loss: 1.89568
Epoch 003: | Loss: 1.87858
Epoch 004: | Loss: 1.84949
Epoch 005: | Loss: 1.83659
Epoch 006: | Loss: 1.81924
Epoch 007: | Loss: 1.79900
Epoch 008: | Loss: 1.78242
Epoch 009: | Loss: 1.77361
Epoch 010: | Loss: 1.74837
Epoch 011: | Loss: 1.73858
Epoch 012: | Loss: 1.72597
Epoch 013: | Loss: 1.71042
Epoch 014: | Loss: 1.70414
Epoch 015: | Loss: 1.69703
Epoch 016: | Loss: 1.68845
Epoch 017: | Loss: 1.67642
Epoch 018: | Loss: 1.66595
Epoch 019: | Loss: 1.66305
Epoch 020: | Loss: 1.65356
Epoch 021: | Loss: 1.65234
Epoch 022: | Loss: 1.64227
Epoch 023: | Loss: 1.63576
Epoch 024: | Loss: 1.63152
Epoch 025: | Loss: 1.62235
Epoch 026: | Loss: 1.61888
Epoch 027: | Loss: 1.62046
Epoch 028: | Loss: 1.61730
Epoch 029: | Loss: 1.60910
Epoch 030: | Loss: 1.61165
Epoch 031: | Loss: 1.61419
Epoch 032: | Loss: 1.60623
Epoch 033: | Loss: 1.60532
Epoch 034: | Loss: 1.59738
Epoch 035: | Loss: 1.59986
Epoch 036: | Loss: 1.59962
Epoch 037: | Loss: 1.59206
Epoch 038: | Loss: 1.59163
Epoch 039: | Loss: 1.59682
Epoch 040: | Loss: 1.58840
Epoch 041: | Loss: 1.58698
Epoch 042: | Loss: 1.58579
Epoch 043: | Loss: 1.58081
Epoch 044: | Loss: 1.58442
Epoch 045: | Loss: 1.58389
Epoch 046: | Loss: 1.58069
Epoch 047: | Loss: 1.58227
Epoch 048: | Loss: 1.58448
Epoch 049: | Loss: 1.57654
Epoch 050: | Loss: 1.58410
Epoch 051: | Loss: 1.57881
Epoch 052: | Loss: 1.58120
Epoch 053: | Loss: 1.58128
Epoch 054: | Loss: 1.57831
Epoch 055: | Loss: 1.58463
Epoch 056: | Loss: 1.58406
Epoch 057: | Loss: 1.57680
Epoch 058: | Loss: 1.57560
Epoch 059: | Loss: 1.57948
Epoch 060: | Loss: 1.57413
Epoch 061: | Loss: 1.57324
Epoch 062: | Loss: 1.58081
Epoch 063: | Loss: 1.57544
Epoch 064: | Loss: 1.57990
Epoch 065: | Loss: 1.57337
Epoch 066: | Loss: 1.57160
Epoch 067: | Loss: 1.57281
Epoch 068: | Loss: 1.58175
Epoch 069: | Loss: 1.57092
Epoch 070: | Loss: 1.57678
Epoch 071: | Loss: 1.57785
Epoch 072: | Loss: 1.57393
Epoch 073: | Loss: 1.58367
Epoch 074: | Loss: 1.57715
Epoch 075: | Loss: 1.57436
Epoch 076: | Loss: 1.57609
Epoch 077: | Loss: 1.57721
Epoch 078: | Loss: 1.57452
Epoch 079: | Loss: 1.57828
Epoch 080: | Loss: 1.57290
Epoch 081: | Loss: 1.57037
Epoch 082: | Loss: 1.57240
Epoch 083: | Loss: 1.57502
Epoch 084: | Loss: 1.57553
Epoch 085: | Loss: 1.57689
Epoch 086: | Loss: 1.57629
Epoch 087: | Loss: 1.57833
Epoch 088: | Loss: 1.57552
Epoch 089: | Loss: 1.57565
Epoch 090: | Loss: 1.57891
Epoch 091: | Loss: 1.57203
Epoch 092: | Loss: 1.57418
Epoch 093: | Loss: 1.57478
Epoch 094: | Loss: 1.57756
Epoch 095: | Loss: 1.57180
Epoch 096: | Loss: 1.57608
Epoch 097: | Loss: 1.57258
Epoch 098: | Loss: 1.57786
Epoch 099: | Loss: 1.57280
Epoch 100: | Loss: 1.57382
Epoch 101: | Loss: 1.57073
Epoch 102: | Loss: 1.57807
Epoch 103: | Loss: 1.57462
Epoch 104: | Loss: 1.57574
Epoch 105: | Loss: 1.57042
Epoch 106: | Loss: 1.57693
Epoch 107: | Loss: 1.57018
Epoch 108: | Loss: 1.57596
Epoch 109: | Loss: 1.57139
Epoch 110: | Loss: 1.57267
Epoch 111: | Loss: 1.57674
Epoch 112: | Loss: 1.57307
Epoch 113: | Loss: 1.56523
Epoch 114: | Loss: 1.57287
Epoch 115: | Loss: 1.57092
Epoch 116: | Loss: 1.56961
Epoch 117: | Loss: 1.57155
Epoch 118: | Loss: 1.57027
Epoch 119: | Loss: 1.56936
Epoch 120: | Loss: 1.57597
Epoch 121: | Loss: 1.57221
Epoch 122: | Loss: 1.57263
Epoch 123: | Loss: 1.57482
Epoch 124: | Loss: 1.57759
Epoch 125: | Loss: 1.57474
Epoch 126: | Loss: 1.56868
Epoch 127: | Loss: 1.56908
Epoch 128: | Loss: 1.57537
Epoch 129: | Loss: 1.56493
Epoch 130: | Loss: 1.57457
Epoch 131: | Loss: 1.57802
Epoch 132: | Loss: 1.56299
Epoch 133: | Loss: 1.56810
Epoch 134: | Loss: 1.56711
Epoch 135: | Loss: 1.57390
Epoch 136: | Loss: 1.57487
Epoch 137: | Loss: 1.57135
Epoch 138: | Loss: 1.57306
Epoch 139: | Loss: 1.57178
Epoch 140: | Loss: 1.57172
Epoch 141: | Loss: 1.56826
Epoch 142: | Loss: 1.56826
Epoch 143: | Loss: 1.56710
Epoch 144: | Loss: 1.57001
Epoch 145: | Loss: 1.57168
Epoch 146: | Loss: 1.56910
Epoch 147: | Loss: 1.56604
Epoch 148: | Loss: 1.56887
Epoch 149: | Loss: 1.56987
Epoch 150: | Loss: 1.56719
Epoch 151: | Loss: 1.56986
Epoch 152: | Loss: 1.57283
Epoch 153: | Loss: 1.56974
Epoch 154: | Loss: 1.56707
Epoch 155: | Loss: 1.56527
Epoch 156: | Loss: 1.56445
Epoch 157: | Loss: 1.56948
Epoch 158: | Loss: 1.56485
Epoch 159: | Loss: 1.56465
Epoch 160: | Loss: 1.57202
Epoch 161: | Loss: 1.56777
Epoch 162: | Loss: 1.56193
Epoch 163: | Loss: 1.56676
Epoch 164: | Loss: 1.56591
Epoch 165: | Loss: 1.55927
Epoch 166: | Loss: 1.56749
Epoch 167: | Loss: 1.56382
Epoch 168: | Loss: 1.56811
Epoch 169: | Loss: 1.56868
Epoch 170: | Loss: 1.56484
Epoch 171: | Loss: 1.56227
Epoch 172: | Loss: 1.56394
Epoch 173: | Loss: 1.56371
Epoch 174: | Loss: 1.56276
Epoch 175: | Loss: 1.56244
Epoch 176: | Loss: 1.56749
Epoch 177: | Loss: 1.56047
Epoch 178: | Loss: 1.56447
Epoch 179: | Loss: 1.56582
Epoch 180: | Loss: 1.56374
Epoch 181: | Loss: 1.55669
Epoch 182: | Loss: 1.56239
Epoch 183: | Loss: 1.56067
Epoch 184: | Loss: 1.56588
Epoch 185: | Loss: 1.56245
Epoch 186: | Loss: 1.56099
Epoch 187: | Loss: 1.56445
Epoch 188: | Loss: 1.55827
Epoch 189: | Loss: 1.56031
Epoch 190: | Loss: 1.56154
Epoch 191: | Loss: 1.55484
Epoch 192: | Loss: 1.55607
Epoch 193: | Loss: 1.56012
Epoch 194: | Loss: 1.55741
Epoch 195: | Loss: 1.55835
Epoch 196: | Loss: 1.56139
Epoch 197: | Loss: 1.55706
Epoch 198: | Loss: 1.55052
Epoch 199: | Loss: 1.55970
Accuracy: 0.3849626068376068
Epoch 000: | Loss: 1.32648
Epoch 001: | Loss: 0.83841
Epoch 002: | Loss: 0.74955
Epoch 003: | Loss: 0.72656
Epoch 004: | Loss: 0.72472
Epoch 005: | Loss: 0.71797
Epoch 006: | Loss: 0.69950
Epoch 007: | Loss: 0.67601
Epoch 008: | Loss: 0.66968
