,0,1,2,3,4,5,true
0,5.0364366,-4.5022297,-6.603404,-5.5678163,-1.0890118,7.1625867,5
1,-3.7464395,-7.4098434,14.647223,1.5991279,-0.14699349,0.33443058,2
2,1.8396609,-10.998505,-6.0052505,-5.750884,8.651728,2.2112591,4
3,-1.0046453,13.123766,-5.008782,-5.0393953,-2.758281,-1.5099609,1
4,-3.8757553,-1.5845968,4.36608,13.186352,-8.073782,4.969984,3
5,-3.7019508,-1.3872238,-9.078723,-5.4958134,-2.3673694,14.439674,5
6,9.054658,-6.8589005,-7.5445547,-7.8807964,2.027152,-0.9396164,0
7,5.0868216,-6.903095,-4.8919373,-2.9875245,0.6404029,2.2646713,0
8,-4.157146,11.6204405,-3.3802016,-5.127492,-2.732464,0.159584,1
9,-0.9715128,-1.9106452,-7.654325,-3.8303645,-3.9713585,10.936508,5
10,-1.9539328,-3.401682,-6.542359,-1.0546098,-3.916363,12.53518,5
11,-4.4748583,-1.7860767,-8.155337,-5.468574,-1.2680682,13.661637,5
12,-5.206975,16.325953,-2.296469,-2.9967937,2.5217943,-7.86572,1
13,3.222331,4.856024,-7.567501,-5.6214237,1.7885641,-1.1940604,1
14,-2.2298808,15.040735,-4.8313546,-3.6238904,-1.2605575,-3.7045417,1
15,-1.1145954,-1.4453071,-6.38218,-2.704795,-6.396269,13.556575,5
16,-1.2400765,3.5095932,15.035615,0.8822639,-2.8909473,-4.797663,2
17,0.28170663,-1.3115516,-8.847473,-7.246689,-3.4154947,13.43427,5
18,-3.863597,16.354332,-4.4606833,-3.64173,-2.8375099,-3.36565,1
19,-4.8882318,18.886324,-1.809394,-3.3656552,-2.1797323,-5.4828563,1
20,6.9023647,-5.254365,-2.4659173,-7.1441307,1.8504148,-3.5464687,4
21,-5.70266,17.544262,-0.598593,-2.1565027,-3.3139422,-3.843338,1
22,-1.8350095,-5.800069,-5.4537907,-1.4645758,-1.6861868,13.3977995,5
23,-1.7768798,11.101941,-4.121865,-4.545322,3.348449,-7.9410996,4
24,-1.0576555,-5.3366814,-7.21515,-6.7072034,5.975752,2.6385345,4
25,-0.501205,-1.2258892,-9.771284,-4.688073,-3.8705769,13.083404,5
26,-1.0453953,0.18535651,-7.978641,-4.7335896,-5.777255,13.804545,5
27,-5.6927676,16.49467,-3.0535848,-3.3473706,2.5490403,-6.2773576,1
28,-1.3606601,-7.566251,-5.6073136,-9.18111,11.206749,3.5535603,4
29,-5.082258,-1.017006,-5.0384035,-4.0255027,-2.6893048,14.054423,5
30,12.070468,-5.7907133,-7.883716,-10.969527,0.1849827,2.3176124,0
31,-1.9198234,14.17879,-5.393088,-4.29171,0.031350218,-5.14379,1
32,-3.1067483,14.305802,-4.892633,-5.216978,3.2677462,-7.4205093,1
33,-4.322438,2.5199761,-9.366823,-3.9701672,-2.1992981,9.791547,5
34,-5.243047,18.108204,-1.6130574,-3.4836526,-2.0045388,-4.67844,1
35,3.5719862,-5.7906218,-8.932864,-9.0980015,5.46819,4.230868,4
36,-1.9865699,-1.9433775,-9.43432,-2.1987293,-0.21578096,7.879041,5
37,0.25162274,-3.567994,-10.42476,-8.7657585,0.21971498,13.986392,5
38,-5.1321015,18.695148,-2.9387612,-3.8379045,-1.8313419,-4.599763,1
39,-1.0030591,-4.14503,-10.205571,-8.110356,0.45193526,13.720534,5
40,-0.23182318,-1.3333497,-7.0600147,-4.4270334,-6.090294,13.705056,5
41,-2.7841344,15.292047,-4.081606,-5.980256,2.6359913,-5.619068,1
42,8.677654,-1.5351936,-7.482984,-9.180155,-0.6992738,1.1661088,0
43,10.280831,-8.8262,-6.576065,-8.853764,4.0029387,-1.9362104,0
44,2.0376756,-2.135614,-8.430404,-7.2504225,-3.1820357,11.954172,5
